,model,scenario,region,variable,item,unit,year,value,BAU_ref_year,percent_change_BAU_ref_year,diff_BAU_ref_year,percent_change_BAU,diff_BAU,percent_change_ELM,diff_ELM
10612,MAgPIE,BAU,WLD,PROD,RIC,1000 t dm,2020.0,656714.3,2020.0,0.0,0.0,0.0,0.0,-0.0004872719243743,-3.199999999953434
10613,MAgPIE,BAU,WLD,PROD,RIC,1000 t dm,2050.0,730310.1,2020.0,11.20666932332674,73595.79999999993,0.0,0.0,30.149151752204297,169176.90000000002
10614,MAgPIE,BAU_DIET,WLD,PROD,RIC,1000 t dm,2020.0,656707.4,2020.0,-0.0010506852066451,-6.900000000023283,-0.0010506852066451,-6.900000000023283,-0.0015379520113255,-10.099999999976715
10615,MAgPIE,BAU_DIET,WLD,PROD,RIC,1000 t dm,2050.0,621839.7,2020.0,-5.310467580803416,-34874.60000000009,-14.85264957995241,-108470.40000000002,10.8185543111689,60706.5
10616,MAgPIE,BAU_MITI,WLD,PROD,RIC,1000 t dm,2020.0,656714.3,2020.0,0.0,0.0,0.0,0.0,-0.0004872719243743,-3.199999999953434
10617,MAgPIE,BAU_MITI,WLD,PROD,RIC,1000 t dm,2050.0,730247.7,2020.0,11.197167474501454,73533.3999999999,-0.0085443156270224,-62.40000000002328,30.138031397892696,169114.5
10618,MAgPIE,BAU_PROD,WLD,PROD,RIC,1000 t dm,2020.0,656714.3,2020.0,0.0,0.0,0.0,0.0,-0.0004872719243743,-3.199999999953434
10619,MAgPIE,BAU_PROD,WLD,PROD,RIC,1000 t dm,2050.0,744184.7,2020.0,13.319399318699151,87470.3999999999,1.899823102542328,13874.599999999977,32.62175540495554,183051.5
10620,MAgPIE,BAU_WAST,WLD,PROD,RIC,1000 t dm,2020.0,656714.3,2020.0,0.0,0.0,0.0,0.0,-0.0004872719243743,-3.199999999953434
10621,MAgPIE,BAU_WAST,WLD,PROD,RIC,1000 t dm,2050.0,657399.4,2020.0,0.1043223818942235,685.0999999999767,-9.983526176072322,-72910.69999999995,17.15567711908689,96266.20000000008
10622,MAgPIE,EL2,WLD,PROD,RIC,1000 t dm,2020.0,656707.4,2020.0,-0.0010506852066451,-6.900000000023283,-0.0010506852066451,-6.900000000023283,-0.0015379520113255,-10.099999999976715
10623,MAgPIE,EL2,WLD,PROD,RIC,1000 t dm,2050.0,561291.4,2020.0,-14.530352087658214,-95422.90000000002,-23.143415379302567,-169018.69999999995,0.0281929495528102,158.20000000006985
10624,MAgPIE,ELM,WLD,PROD,RIC,1000 t dm,2020.0,656717.5,2020.0,0.0004872742987252,3.199999999953434,0.0004872742987252,3.199999999953434,0.0,0.0
10625,MAgPIE,ELM,WLD,PROD,RIC,1000 t dm,2050.0,561133.2,2020.0,-14.554441710801802,-95581.1000000001,-23.16507741026723,-169176.90000000002,0.0,0.0
10626,MAgPIE,BAU,WLD,PROD,RUM,1000 t dm,2020.0,57948.7,2020.0,0.0,0.0,0.0,0.0,0.0010354092713972,0.5999999999985448
10627,MAgPIE,BAU,WLD,PROD,RUM,1000 t dm,2050.0,71045.0,2020.0,22.59981673445652,13096.300000000005,0.0,0.0,197.58314484376308,47171.0
10628,MAgPIE,BAU_DIET,WLD,PROD,RUM,1000 t dm,2020.0,57948.8,2020.0,0.0001725664251412,0.1000000000058207,0.0001725664251412,0.1000000000058207,0.0012079774833072,0.7000000000043656
10629,MAgPIE,BAU_DIET,WLD,PROD,RUM,1000 t dm,2050.0,26437.4,2020.0,-54.37792392236581,-31511.299999999996,-62.78781054261383,-44607.6,10.737203652509011,2563.4000000000015
10630,MAgPIE,BAU_MITI,WLD,PROD,RUM,1000 t dm,2020.0,57948.7,2020.0,0.0,0.0,0.0,0.0,0.0010354092713972,0.5999999999985448
10631,MAgPIE,BAU_MITI,WLD,PROD,RUM,1000 t dm,2050.0,71045.1,2020.0,22.59998930088166,13096.400000000009,0.0001407558589708,0.1000000000058207,197.58356370947476,47171.100000000006
10632,MAgPIE,BAU_PROD,WLD,PROD,RUM,1000 t dm,2020.0,57948.7,2020.0,0.0,0.0,0.0,0.0,0.0010354092713972,0.5999999999985448
10633,MAgPIE,BAU_PROD,WLD,PROD,RUM,1000 t dm,2050.0,71028.2,2020.0,22.57082557503447,13079.5,-0.0236469843057258,-16.80000000000291,197.5127754042054,47154.2
10634,MAgPIE,BAU_WAST,WLD,PROD,RUM,1000 t dm,2020.0,57948.7,2020.0,0.0,0.0,0.0,0.0,0.0010354092713972,0.5999999999985448
10635,MAgPIE,BAU_WAST,WLD,PROD,RUM,1000 t dm,2050.0,64853.8,2020.0,11.915884221734062,6905.100000000006,-8.714476740094304,-6191.199999999997,171.65033090391222,40979.8
10636,MAgPIE,EL2,WLD,PROD,RUM,1000 t dm,2020.0,57948.8,2020.0,0.0001725664251412,0.1000000000058207,0.0001725664251412,0.1000000000058207,0.0012079774833072,0.7000000000043656
10637,MAgPIE,EL2,WLD,PROD,RUM,1000 t dm,2050.0,23939.5,2020.0,-58.6884606557179,-34009.2,-66.30375114364135,-47105.5,0.2743570411326129,65.5
10638,MAgPIE,ELM,WLD,PROD,RUM,1000 t dm,2020.0,57948.1,2020.0,-0.0010353985507846,-0.5999999999985448,-0.0010353985507846,-0.5999999999985448,0.0,0.0
10639,MAgPIE,ELM,WLD,PROD,RUM,1000 t dm,2050.0,23874.0,2020.0,-58.801491664178826,-34074.7,-66.39594623126187,-47171.0,0.0,0.0
10640,MAgPIE,BAU,WLD,PROD,VFN,1000 t dm,2020.0,285346.6,2020.0,0.0,0.0,0.0,0.0,-0.0009462087343517,-2.7000000000116415
10641,MAgPIE,BAU,WLD,PROD,VFN,1000 t dm,2050.0,380940.7,2020.0,33.50104749802522,95594.10000000003,0.0,0.0,-34.814551041050464,-203454.60000000003
10642,MAgPIE,BAU_DIET,WLD,PROD,VFN,1000 t dm,2020.0,285346.2,2020.0,-0.0001401803981421,-0.3999999999650754,-0.0001401803981421,-0.3999999999650754,-0.0010863878060947,-3.099999999976717
10643,MAgPIE,BAU_DIET,WLD,PROD,VFN,1000 t dm,2050.0,654643.6,2020.0,129.4205012430497,369297.0,71.84921432653427,273702.89999999997,12.020681891178784,70248.29999999993
10644,MAgPIE,BAU_MITI,WLD,PROD,VFN,1000 t dm,2020.0,285346.6,2020.0,0.0,0.0,0.0,0.0,-0.0009462087343517,-2.7000000000116415
10645,MAgPIE,BAU_MITI,WLD,PROD,VFN,1000 t dm,2050.0,380967.6,2020.0,33.510474629801095,95621.0,0.007061466522208,26.899999999965075,-34.80994799239488,-203427.70000000007
10646,MAgPIE,BAU_PROD,WLD,PROD,VFN,1000 t dm,2020.0,285346.6,2020.0,0.0,0.0,0.0,0.0,-0.0009462087343517,-2.7000000000116415
10647,MAgPIE,BAU_PROD,WLD,PROD,VFN,1000 t dm,2050.0,381273.2,2020.0,33.61757245399106,95926.60000000003,0.0872839263433915,332.5,-34.75765462179453,-203122.10000000003
10648,MAgPIE,BAU_WAST,WLD,PROD,VFN,1000 t dm,2020.0,285346.6,2020.0,0.0,0.0,0.0,0.0,-0.0009462087343517,-2.7000000000116415
10649,MAgPIE,BAU_WAST,WLD,PROD,VFN,1000 t dm,2050.0,338914.2,2020.0,18.772818740437085,53567.600000000035,-11.032294527730956,-42026.5,-42.00600175942552,-245481.10000000003
10650,MAgPIE,EL2,WLD,PROD,VFN,1000 t dm,2020.0,285346.2,2020.0,-0.0001401803981421,-0.3999999999650754,-0.0001401803981421,-0.3999999999650754,-0.0010863878060947,-3.099999999976717
10651,MAgPIE,EL2,WLD,PROD,VFN,1000 t dm,2050.0,584237.2,2020.0,104.74650828150746,298890.6,53.366967614644466,203296.4999999999,-0.0270536056672757,-158.10000000009313
10652,MAgPIE,ELM,WLD,PROD,VFN,1000 t dm,2020.0,285349.3,2020.0,0.0009462176875461,2.7000000000116415,0.0009462176875461,2.7000000000116415,0.0,0.0
10653,MAgPIE,ELM,WLD,PROD,VFN,1000 t dm,2050.0,584395.3,2020.0,104.80191458387802,299048.70000000007,53.40847013721559,203454.60000000003,0.0,0.0
10654,MAgPIE,BAU,WLD,PROD,WHT,1000 t dm,2020.0,895522.9,2020.0,0.0,0.0,0.0,0.0,-0.0113663680780498,-101.79999999993017
10655,MAgPIE,BAU,WLD,PROD,WHT,1000 t dm,2050.0,1246752.4,2020.0,39.22060507888742,351229.4999999999,0.0,0.0,61.61612966702539,475324.1999999999
10656,MAgPIE,BAU_DIET,WLD,PROD,WHT,1000 t dm,2020.0,895594.9,2020.0,0.0080399954038026,72.0,0.0080399954038026,72.0,-0.0033272865297183,-29.79999999993015
10657,MAgPIE,BAU_DIET,WLD,PROD,WHT,1000 t dm,2050.0,839407.6,2020.0,-6.266204917819527,-56115.30000000005,-32.67246969005233,-407344.79999999993,8.812148687330854,67979.40000000002
10658,MAgPIE,BAU_MITI,WLD,PROD,WHT,1000 t dm,2020.0,895522.9,2020.0,0.0,0.0,0.0,0.0,-0.0113663680780498,-101.79999999993017
10659,MAgPIE,BAU_MITI,WLD,PROD,WHT,1000 t dm,2050.0,1247310.4,2020.0,39.28291504326688,351787.4999999999,0.0447562803969737,558.0,61.688463035185904,475882.1999999999
10660,MAgPIE,BAU_PROD,WLD,PROD,WHT,1000 t dm,2020.0,895522.9,2020.0,0.0,0.0,0.0,0.0,-0.0113663680780498,-101.79999999993017
10661,MAgPIE,BAU_PROD,WLD,PROD,WHT,1000 t dm,2050.0,1293657.2,2020.0,44.458304751335774,398134.29999999993,3.7621583884659096,46904.80000000005,67.69638444640734,522229.0
10662,MAgPIE,BAU_WAST,WLD,PROD,WHT,1000 t dm,2020.0,895522.9,2020.0,0.0,0.0,0.0,0.0,-0.0113663680780498,-101.79999999993017
10663,MAgPIE,BAU_WAST,WLD,PROD,WHT,1000 t dm,2050.0,1133448.0,2020.0,26.56828764512889,237925.1,-9.087963255575035,-113304.3999999999,46.92851518780362,362019.8000000001
10664,MAgPIE,EL2,WLD,PROD,WHT,1000 t dm,2020.0,895594.9,2020.0,0.0080399954038026,72.0,0.0080399954038026,72.0,-0.0033272865297183,-29.79999999993015
10665,MAgPIE,EL2,WLD,PROD,WHT,1000 t dm,2050.0,776914.6,2020.0,-13.244585928511714,-118608.30000000005,-37.68493246934996,-469837.79999999993,0.7112003424297976,5486.400000000023
10666,MAgPIE,ELM,WLD,PROD,WHT,1000 t dm,2020.0,895624.7,2020.0,0.0113676601681464,101.79999999993017,0.0113676601681464,101.79999999993017,0.0,0.0
10667,MAgPIE,ELM,WLD,PROD,WHT,1000 t dm,2050.0,771428.2,2020.0,-13.857233578281477,-124094.70000000008,-38.124987768220855,-475324.1999999999,0.0,0.0
10668,MAgPIE,BAU,WLD,WATR,CRP,km3,2020.0,2343.152,2020.0,0.0,0.0,0.0,0.0,1.464668509627046,33.82400000000007
10669,MAgPIE,BAU,WLD,WATR,CRP,km3,2050.0,2886.124,2020.0,23.17271777503123,542.9719999999998,0.0,0.0,-2.8307492787530073,-84.07900000000018
10670,MAgPIE,BAU_DIET,WLD,WATR,CRP,km3,2020.0,2352.839,2020.0,0.4134174820924933,9.686999999999898,0.4134174820924933,9.686999999999898,1.884141187393041,43.51099999999997
10671,MAgPIE,BAU_DIET,WLD,WATR,CRP,km3,2050.0,2674.156,2020.0,14.126441647831632,331.0039999999999,-7.344382985623621,-211.96799999999985,-9.96723119598223,-296.047
10672,MAgPIE,BAU_MITI,WLD,WATR,CRP,km3,2020.0,2343.152,2020.0,0.0,0.0,0.0,0.0,1.464668509627046,33.82400000000007
10673,MAgPIE,BAU_MITI,WLD,WATR,CRP,km3,2050.0,2903.219,2020.0,23.902290589769677,560.067,0.5923168928292843,17.095000000000255,-2.25519939209542,-66.98399999999992
10674,MAgPIE,BAU_PROD,WLD,WATR,CRP,km3,2020.0,2343.152,2020.0,0.0,0.0,0.0,0.0,1.464668509627046,33.82400000000007
10675,MAgPIE,BAU_PROD,WLD,WATR,CRP,km3,2050.0,3051.339,2020.0,30.22369014046037,708.1869999999999,5.724459517331901,165.21500000000017,2.731665142079513,81.13599999999997
10676,MAgPIE,BAU_WAST,WLD,WATR,CRP,km3,2020.0,2343.152,2020.0,0.0,0.0,0.0,0.0,1.464668509627046,33.82400000000007
10677,MAgPIE,BAU_WAST,WLD,WATR,CRP,km3,2050.0,2486.621,2020.0,6.122906239117225,143.46900000000005,-13.842198048316694,-399.5029999999997,-16.281109405653417,-483.5819999999999
10678,MAgPIE,EL2,WLD,WATR,CRP,km3,2020.0,2352.839,2020.0,0.4134174820924933,9.686999999999898,0.4134174820924933,9.686999999999898,1.884141187393041,43.51099999999997
10679,MAgPIE,EL2,WLD,WATR,CRP,km3,2050.0,2493.239,2020.0,6.405346302757994,150.087,-13.612893971291593,-392.88499999999976,-16.058296352134853,-476.96399999999994
10680,MAgPIE,ELM,WLD,WATR,CRP,km3,2020.0,2309.328,2020.0,-1.4435256440896735,-33.82400000000007,-1.4435256440896735,-33.82400000000007,0.0,0.0
10681,MAgPIE,ELM,WLD,WATR,CRP,km3,2050.0,2970.203,2020.0,26.761003980962393,627.0509999999999,2.913215094015371,84.07900000000018,0.0,0.0
10682,MAgPIE,BAU,WLD,WATR,VFN,km3,2020.0,233.214,2020.0,0.0,0.0,0.0,0.0,-4.79740045557343,-11.75200000000001
10683,MAgPIE,BAU,WLD,WATR,VFN,km3,2050.0,285.266,2020.0,22.31941478641935,52.05200000000002,0.0,0.0,-6.414626384838214,-19.552999999999997
10684,MAgPIE,BAU_DIET,WLD,WATR,VFN,km3,2020.0,250.946,2020.0,7.603317125043951,17.732,7.603317125043951,17.732,2.4411550990749693,5.97999999999999
10685,MAgPIE,BAU_DIET,WLD,WATR,VFN,km3,2050.0,396.735,2020.0,70.11628804445704,163.52100000000002,39.075459395791995,111.469,30.154288282554564,91.916
10686,MAgPIE,BAU_MITI,WLD,WATR,VFN,km3,2020.0,233.214,2020.0,0.0,0.0,0.0,0.0,-4.79740045557343,-11.75200000000001
10687,MAgPIE,BAU_MITI,WLD,WATR,VFN,km3,2050.0,224.829,2020.0,-3.5954102240860286,-8.384999999999991,-21.186191133889075,-60.43700000000001,-26.241802512310585,-79.99000000000001
10688,MAgPIE,BAU_PROD,WLD,WATR,VFN,km3,2020.0,233.214,2020.0,0.0,0.0,0.0,0.0,-4.79740045557343,-11.75200000000001
10689,MAgPIE,BAU_PROD,WLD,WATR,VFN,km3,2050.0,217.734,2020.0,-6.637680413697286,-15.47999999999999,-23.67334347591371,-67.53200000000001,-28.569413323972583,-87.08500000000001
10690,MAgPIE,BAU_WAST,WLD,WATR,VFN,km3,2020.0,233.214,2020.0,0.0,0.0,0.0,0.0,-4.79740045557343,-11.75200000000001
10691,MAgPIE,BAU_WAST,WLD,WATR,VFN,km3,2050.0,199.76,2020.0,-14.344764894045817,-33.45400000000001,-29.974129409042792,-85.50600000000003,-34.466027380183,-105.05900000000004
10692,MAgPIE,EL2,WLD,WATR,VFN,km3,2020.0,250.946,2020.0,7.603317125043951,17.732,7.603317125043951,17.732,2.4411550990749693,5.97999999999999
10693,MAgPIE,EL2,WLD,WATR,VFN,km3,2050.0,344.59,2020.0,47.75699572066856,111.37599999999998,20.796028969453054,59.323999999999955,13.047415023341708,39.77099999999996
10694,MAgPIE,ELM,WLD,WATR,VFN,km3,2020.0,244.966,2020.0,5.039148593137637,11.75200000000001,5.039148593137637,11.75200000000001,0.0,0.0
10695,MAgPIE,ELM,WLD,WATR,VFN,km3,2050.0,304.819,2020.0,30.703559820593966,71.60500000000002,6.8543044036092615,19.552999999999997,0.0,0.0
10696,MAgPIE,BAU,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10697,MAgPIE,BAU,BRA,XPRP,AGR,index,2050.0,95.0,2020.0,-5.0,-5.0,0.0,0.0,-28.030303030303028,-37.0
10698,MAgPIE,BAU_DIET,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10699,MAgPIE,BAU_DIET,BRA,XPRP,AGR,index,2050.0,86.0,2020.0,-14.000000000000002,-14.0,-9.473684210526317,-9.0,-34.84848484848485,-46.0
10700,MAgPIE,BAU_MITI,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,MAgPIE,BAU_MITI,BRA,XPRP,AGR,index,2050.0,96.0,2020.0,-4.0,-4.0,1.0526315789473684,1.0,-27.27272727272727,-36.0
10702,MAgPIE,BAU_PROD,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10703,MAgPIE,BAU_PROD,BRA,XPRP,AGR,index,2050.0,95.0,2020.0,-5.0,-5.0,0.0,0.0,-28.030303030303028,-37.0
10704,MAgPIE,BAU_WAST,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10705,MAgPIE,BAU_WAST,BRA,XPRP,AGR,index,2050.0,92.0,2020.0,-8.0,-8.0,-3.1578947368421053,-3.0,-30.303030303030305,-40.0
10706,MAgPIE,EL2,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10707,MAgPIE,EL2,BRA,XPRP,AGR,index,2050.0,86.0,2020.0,-14.000000000000002,-14.0,-9.473684210526317,-9.0,-34.84848484848485,-46.0
10708,MAgPIE,ELM,BRA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10709,MAgPIE,ELM,BRA,XPRP,AGR,index,2050.0,132.0,2020.0,32.0,32.0,38.94736842105263,37.0,0.0,0.0
10710,MAgPIE,BAU,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10711,MAgPIE,BAU,EUR,XPRP,AGR,index,2050.0,413.0071,2020.0,313.0071,313.0071,0.0,0.0,-4.450096624046286,-19.23520000000002
10712,MAgPIE,BAU_DIET,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10713,MAgPIE,BAU_DIET,EUR,XPRP,AGR,index,2050.0,401.1247,2020.0,301.1247,301.1247,-2.877044970897585,-11.88239999999996,-7.199110313821665,-31.11759999999998
10714,MAgPIE,BAU_MITI,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10715,MAgPIE,BAU_MITI,EUR,XPRP,AGR,index,2050.0,414.0071,2020.0,314.0071,314.0071,0.2421265881385574,1.0,-4.218744903032401,-18.23520000000002
10716,MAgPIE,BAU_PROD,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10717,MAgPIE,BAU_PROD,EUR,XPRP,AGR,index,2050.0,416.9483,2020.0,316.9483,316.9483,0.9542693091716916,3.9412000000000376,-3.538293221186354,-15.293999999999984
10718,MAgPIE,BAU_WAST,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10719,MAgPIE,BAU_WAST,EUR,XPRP,AGR,index,2050.0,410.9483,2020.0,310.9483,310.9483,-0.4984902196596529,-2.0587999999999624,-4.926403547269664,-21.293999999999983
10720,MAgPIE,EL2,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10721,MAgPIE,EL2,EUR,XPRP,AGR,index,2050.0,398.0659,2020.0,298.0659,298.0659,-3.6176617786958096,-14.94119999999998,-7.90676895805894,-34.1764
10722,MAgPIE,ELM,EUR,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10723,MAgPIE,ELM,EUR,XPRP,AGR,index,2050.0,432.2423,2020.0,332.2423,332.2423,4.6573533481627845,19.23520000000002,0.0,0.0
10724,MAgPIE,BAU,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10725,MAgPIE,BAU,IND,XPRP,AGR,index,2050.0,92.0,2020.0,-8.0,-8.0,0.0,0.0,-30.303030303030305,-40.0
10726,MAgPIE,BAU_DIET,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10727,MAgPIE,BAU_DIET,IND,XPRP,AGR,index,2050.0,84.0,2020.0,-16.0,-16.0,-8.695652173913043,-8.0,-36.36363636363637,-48.0
10728,MAgPIE,BAU_MITI,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10729,MAgPIE,BAU_MITI,IND,XPRP,AGR,index,2050.0,91.0,2020.0,-9.0,-9.0,-1.0869565217391304,-1.0,-31.060606060606062,-41.0
10730,MAgPIE,BAU_PROD,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10731,MAgPIE,BAU_PROD,IND,XPRP,AGR,index,2050.0,97.0,2020.0,-3.0,-3.0,5.434782608695652,5.0,-26.515151515151516,-35.0
10732,MAgPIE,BAU_WAST,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10733,MAgPIE,BAU_WAST,IND,XPRP,AGR,index,2050.0,89.0,2020.0,-11.0,-11.0,-3.260869565217391,-3.0,-32.57575757575758,-43.0
10734,MAgPIE,EL2,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10735,MAgPIE,EL2,IND,XPRP,AGR,index,2050.0,85.0,2020.0,-15.0,-15.0,-7.608695652173914,-7.0,-35.60606060606061,-47.0
10736,MAgPIE,ELM,IND,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10737,MAgPIE,ELM,IND,XPRP,AGR,index,2050.0,132.0,2020.0,32.0,32.0,43.47826086956522,40.0,0.0,0.0
10738,MAgPIE,BAU,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10739,MAgPIE,BAU,SSA,XPRP,AGR,index,2050.0,101.8531,2020.0,1.8530999999999975,1.8530999999999975,0.0,0.0,-20.660140509457783,-26.522599999999997
10740,MAgPIE,BAU_DIET,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10741,MAgPIE,BAU_DIET,SSA,XPRP,AGR,index,2050.0,92.0,2020.0,-8.0,-8.0,-9.67383417883206,-9.853099999999998,-28.33534695429119,-36.375699999999995
10742,MAgPIE,BAU_MITI,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10743,MAgPIE,BAU_MITI,SSA,XPRP,AGR,index,2050.0,128.8249,2020.0,28.824900000000017,28.824900000000017,26.481079122775856,26.971800000000016,0.3499104581318886,0.4492000000000189
10744,MAgPIE,BAU_PROD,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10745,MAgPIE,BAU_PROD,SSA,XPRP,AGR,index,2050.0,97.0367,2020.0,-2.963300000000004,-2.963300000000004,-4.728771141968189,-4.816400000000002,-24.411940889124654,-31.339
10746,MAgPIE,BAU_WAST,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10747,MAgPIE,BAU_WAST,SSA,XPRP,AGR,index,2050.0,99.8531,2020.0,-0.1469000000000022,-0.1469000000000022,-1.9636123004601729,-2.0,-22.21806774958189,-28.522599999999997
10748,MAgPIE,EL2,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10749,MAgPIE,EL2,SSA,XPRP,AGR,index,2050.0,92.9266,2020.0,-7.073400000000006,-7.073400000000007,-8.764092600028869,-8.926500000000004,-27.6135592639417,-35.4491
10750,MAgPIE,ELM,SSA,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10751,MAgPIE,ELM,SSA,XPRP,AGR,index,2050.0,128.3757,2020.0,28.37569999999999,28.375699999999995,26.040051800092485,26.522599999999997,0.0,0.0
10752,MAgPIE,BAU,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10753,MAgPIE,BAU,WLD,XPRP,AGR,index,2050.0,134.0,2020.0,34.0,34.0,0.0,0.0,-14.64968152866242,-23.0
10754,MAgPIE,BAU_DIET,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10755,MAgPIE,BAU_DIET,WLD,XPRP,AGR,index,2050.0,124.0,2020.0,24.0,24.0,-7.462686567164178,-10.0,-21.019108280254777,-33.0
10756,MAgPIE,BAU_MITI,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10757,MAgPIE,BAU_MITI,WLD,XPRP,AGR,index,2050.0,136.0,2020.0,36.0,36.0,1.4925373134328357,2.0,-13.375796178343949,-21.0
10758,MAgPIE,BAU_PROD,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10759,MAgPIE,BAU_PROD,WLD,XPRP,AGR,index,2050.0,135.0,2020.0,35.0,35.0,0.7462686567164178,1.0,-14.012738853503183,-22.0
10760,MAgPIE,BAU_WAST,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10761,MAgPIE,BAU_WAST,WLD,XPRP,AGR,index,2050.0,131.0,2020.0,31.0,31.0,-2.2388059701492535,-3.0,-16.560509554140125,-26.0
10762,MAgPIE,EL2,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10763,MAgPIE,EL2,WLD,XPRP,AGR,index,2050.0,123.0,2020.0,23.0,23.0,-8.208955223880597,-11.0,-21.656050955414013,-34.0
10764,MAgPIE,ELM,WLD,XPRP,AGR,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10765,MAgPIE,ELM,WLD,XPRP,AGR,index,2050.0,157.0,2020.0,56.99999999999999,57.0,17.16417910447761,23.0,0.0,0.0
10766,MAgPIE,BAU,WLD,XPRP,CRP,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10767,MAgPIE,BAU,WLD,XPRP,CRP,index,2050.0,89.0,2020.0,-11.0,-11.0,0.0,0.0,-2.197802197802198,-2.0
10768,MAgPIE,BAU_DIET,WLD,XPRP,CRP,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10769,MAgPIE,BAU_DIET,WLD,XPRP,CRP,index,2050.0,81.0,2020.0,-19.0,-19.0,-8.98876404494382,-8.0,-10.989010989010987,-10.0
10770,MAgPIE,BAU_MITI,WLD,XPRP,CRP,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10771,MAgPIE,BAU_MITI,WLD,XPRP,CRP,index,2050.0,89.0,2020.0,-11.0,-11.0,0.0,0.0,-2.197802197802198,-2.0
10772,MAgPIE,BAU_PROD,WLD,XPRP,CRP,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,MAgPIE,BAU_PROD,WLD,XPRP,CRP,index,2050.0,87.0,2020.0,-13.0,-13.0,-2.247191011235955,-2.0,-4.395604395604396,-4.0
10774,MAgPIE,BAU_WAST,WLD,XPRP,CRP,index,2020.0,100.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
10775,MAgPIE,BAU_WAST,WLD,XPRP,CRP,index,2050.0,85.0,2020.0,-15.0,-15.0,-4.49438202247191,-4.0,-6.593406593406594,-6.0
